file1,file2,file1_size,file2_size,section,ssdeep,tlsh,mvhash,truth
expand-coreutils_6-12_O2.data,groups-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,ginstall-coreutils_6-12_O2.data,80,104,data,0,0,0,no
expand-coreutils_6-12_O2.data,ln-coreutils_7-6_O2.data,80,88,data,0,0,0,no
expand-coreutils_6-12_O2.data,pwd-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,ln-coreutils_6-12_O2.data,80,88,data,0,0,0,no
expand-coreutils_6-12_O2.data,sha512sum-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,stty-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,tac-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,tee-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,sha384sum-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,dircolors-coreutils_8-30_O2.data,80,136,data,0,0,0,no
expand-coreutils_6-12_O2.data,shred-coreutils_6-12_O2.data,80,72,data,0,0,0,no
expand-coreutils_6-12_O2.data,date-coreutils_8-30_O2.data,80,160,data,0,0,0,no
expand-coreutils_6-12_O2.data,mktemp-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,uname-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,cat-coreutils_6-12_O2.data,80,96,data,0,0,0,no
expand-coreutils_6-12_O2.data,uptime-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,base64-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,chmod-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,mknod-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,chcon-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,cp-coreutils_7-6_O2.data,80,96,data,0,0,0,no
expand-coreutils_6-12_O2.data,groups-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,su-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,cat-coreutils_7-6_O2.data,80,112,data,0,0,0,no
expand-coreutils_6-12_O2.data,shuf-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,shuf-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,sort-coreutils_6-12_O2.data,80,112,data,0,0,0,no
expand-coreutils_6-12_O2.data,tail-coreutils_6-12_O2.data,80,96,data,0,0,0,no
expand-coreutils_6-12_O2.data,sha512sum-coreutils_8-30_O2.data,80,160,data,0,0,0,no
expand-coreutils_6-12_O2.data,whoami-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,unexpand-coreutils_7-6_O2.data,80,80,data,0,0,0,no
expand-coreutils_6-12_O2.data,readlink-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,link-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,comm-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,pinky-coreutils_7-6_O2.data,80,80,data,0,0,0,no
expand-coreutils_6-12_O2.data,rmdir-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,basename-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,shred-coreutils_7-6_O2.data,80,72,data,0,0,0,no
expand-coreutils_6-12_O2.data,unlink-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,false-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,logname-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,chcon-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,nl-coreutils_6-12_O2.data,80,144,data,0,0,0,no
expand-coreutils_6-12_O2.data,timeout-coreutils_7-6_O2.data,80,516,data,0,0,0,no
expand-coreutils_6-12_O2.data,factor-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,dir-coreutils_8-30_O2.data,80,616,data,0,0,0,no
expand-coreutils_6-12_O2.data,pathchk-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,chmod-coreutils_7-6_O2.data,80,80,data,0,0,0,no
expand-coreutils_6-12_O2.data,date-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,sync-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,nohup-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,factor-coreutils_8-30_O2.data,80,160,data,0,0,0,no
expand-coreutils_6-12_O2.data,tee-coreutils_8-30_O2.data,80,160,data,0,0,0,no
expand-coreutils_6-12_O2.data,tac-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,od-coreutils_8-30_O2.data,80,160,data,0,0,0,no
expand-coreutils_6-12_O2.data,cut-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,stdbuf-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,dir-coreutils_7-6_O2.data,80,544,data,0,0,0,no
expand-coreutils_6-12_O2.data,paste-coreutils_8-30_O2.data,80,160,data,0,0,0,no
expand-coreutils_6-12_O2.data,date-coreutils_7-6_O2.data,80,80,data,0,0,0,no
expand-coreutils_6-12_O2.data,unlink-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,dircolors-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,echo-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,getlimits-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,sha256sum-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,df-coreutils_7-6_O2.data,80,72,data,0,0,0,no
expand-coreutils_6-12_O2.data,tsort-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,chgrp-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,mkfifo-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,hostid-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,users-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,nl-coreutils_8-30_O2.data,80,224,data,0,0,0,no
expand-coreutils_6-12_O2.data,split-coreutils_7-6_O2.data,80,80,data,0,0,0,no
expand-coreutils_6-12_O2.data,df-coreutils_6-12_O2.data,80,72,data,0,0,0,no
